Localização,Inventário,Denominação do Imobilizado,Vida,Valor Aquisição,Valor Contábil,Item Consumível Similar,Percentagem de Similaridade (%),Data Incorporação,Justificativa de Reprova
ALMOXARIFADO CENTRAL SENAI,1104372,VEÍCULO LIVINA 1.8 SL - NISSAN (ENSINO),7,"R$ 27500,00","R$ 0,00",FILTRO AR LIVINA,25.8%,2014-05-31 00:00:00,MANTER: Similaridade muito baixa (25.8%). Mantém como patrimônio.
ALMOXARIFADO CENTRAL SENAI,1109960,VEÍCULO GOL 1.4  PRATA VOLKSWAGEN (ENSINO),7,"R$ 32700,00","R$ 0,00",TAPETE EMBORRACHADO P/VEÍCULO VW GOL 4UN,28.1%,2014-07-31 00:00:00,MANTER: Similaridade muito baixa (28.1%). Mantém como patrimônio.
ALMOXARIFADO CENTRAL SENAI,1190472,SCANNER AUTOMOTIVO / TECNOMOTOR,12,"R$ 9083,32","R$ 0,00",CAPÔ AUTOMOTIVO,35.2%,2017-10-04 00:00:00,MANTER: Baixa similaridade (35.2%) com consumível 'CAPÔ AUTOMOTIVO...'. Provavelmente corretamente classificado.
ALMOXARIFADO CENTRAL SENAI,1236478,"PUNTO HLX 1.8 ""CARCAÇA DE VEÍCULO""",10,"R$ 1500,00","R$ 0,00",ANTENA PARA VEÍCULO,30.5%,2020-12-09 00:00:00,MANTER: Baixa similaridade (30.5%) com consumível 'ANTENA PARA VEÍCULO...'. Provavelmente corretamente classificado.
ALMOXARIFADO CENTRAL SENAI,1236492,"LINEA T-JET 1.4 TURBO ""CARCAÇA DE VEÍCULO""",10,"R$ 1500,00","R$ 0,00",FILTRO AR - VEÍCULO LINEA,37.6%,2020-12-09 00:00:00,MANTER: Baixa similaridade (37.6%) com consumível 'FILTRO AR - VEÍCULO LINEA...'. Provavelmente corretamente classificado.
ALMOXARIFADO CENTRAL SENAI,1259659,SCRAP DE SPACEFOX TREND - PRATA,10,"R$ 4000,00","R$ 1266,67",ACETATO DE PRATA,28.7%,2022-07-27 00:00:00,MANTER: Similaridade muito baixa (28.7%). Mantém como patrimônio.
ALMOXARIFADO CENTRAL SENAI,1259660,SCRAP DE AZERA 3.0 AUT - PRETO,10,"R$ 8000,00","R$ 2533,33",SPIRADUTO 3/4 PRETO,30.6%,2022-07-27 00:00:00,MANTER: Baixa similaridade (30.6%) com consumível 'SPIRADUTO 3/4 PRETO...'. Provavelmente corretamente classificado.
ALMOXARIFADO CENTRAL SENAI,267044,ENGATE RAPIDO DE 1/4@ MOD. 210 WAYNE,5,"R$ 182,18","R$ 0,00",ENGATE RÁPIDO 1/4 X 1/4 F,47.3%,1973-09-30 00:00:00,AVALIAR: Similaridade moderada (47.3%) com consumível 'ENGATE RÁPIDO 1/4 X 1/4 F...'. Possível reclassificação.
ALMOXARIFADO CENTRAL SENAI,472638,MOTOR COMPLETO GOL A ALCOOL,12,"R$ 182,18","R$ 0,00",CABEÇOTE COMPLETO MOTOR AP 1.8,44.8%,1986-12-31 00:00:00,AVALIAR: Similaridade moderada (44.8%) com consumível 'CABEÇOTE COMPLETO MOTOR AP 1.8...'. Possível reclassificação.
ALMOXARIFADO CENTRAL SENAI,472642,MOTOR SANTANA,12,"R$ 182,18","R$ 0,00",MOTOR VANE,44.2%,1986-12-31 00:00:00,AVALIAR: Similaridade moderada (44.2%) com consumível 'MOTOR VANE...'. Possível reclassificação.
ALMOXARIFADO CENTRAL SENAI,472734,MOTOR COMPLETO GOL A ALCOOL,12,"R$ 182,18","R$ 0,00",CABEÇOTE COMPLETO MOTOR AP 1.8,44.8%,1986-12-31 00:00:00,AVALIAR: Similaridade moderada (44.8%) com consumível 'CABEÇOTE COMPLETO MOTOR AP 1.8...'. Possível reclassificação.
ALMOXARIFADO CENTRAL SENAI,472738,MOTOR SANTANA,12,"R$ 182,18","R$ 0,00",MOTOR VANE,44.2%,1986-12-31 00:00:00,AVALIAR: Similaridade moderada (44.2%) com consumível 'MOTOR VANE...'. Possível reclassificação.
ALMOXARIFADO CENTRAL SENAI,472754,TRANSMISSAO COMPL.C/SEMI ARVORES SEDAN,12,"R$ 182,18","R$ 0,00",TRANSMISSÃO PARA VEÍCULOS HÍBRIDOS,26.7%,1986-12-31 00:00:00,MANTER: Similaridade muito baixa (26.7%). Mantém como patrimônio.
ALMOXARIFADO CENTRAL SENAI,608262,MOTOR AUTOMOVEL COMPLETO 1.8,12,"R$ 60,40","R$ 0,00",MOTOR TRACIONADOR COMPLETO,55.0%,1994-09-30 00:00:00,AVALIAR: Similaridade moderada (55.0%) com consumível 'MOTOR TRACIONADOR COMPLETO...'. Possível reclassificação.
ALMOXARIFADO CENTRAL SENAI,608266,MOTOR AP C/ INJECAO,12,"R$ 4454,43","R$ 0,00",CHICOTE INJEÇÃO DO MOTOR,61.0%,1994-09-30 00:00:00,RECLASSIFICAR: Alta similaridade (61.0%) com consumível 'CHICOTE INJEÇÃO DO MOTOR...'. Forte indicação de má classificação.
ALMOXARIFADO CENTRAL SENAI,657501,MOTOR 1.6L ZETEC FORD,12,"R$ 2,45","R$ 0,00",PLACA DE DIODOS FORD KA ZETEC ROCAM 1.0,35.3%,2000-06-30 00:00:00,MANTER: Baixa similaridade (35.3%) com consumível 'PLACA DE DIODOS FORD KA ZETEC ROCAM 1.0...'. Provavelmente corretamente classificado.
ALMOXARIFADO CENTRAL SENAI,945003,VEÍCULO FIAT SIENA 1.4/PROTÓTIPO,7,"R$ 36088,29","R$ 0,00",SENSOR DE DETONAÇÃO FIAT SIENA 1.5 FIASA,35.8%,2010-05-31 00:00:00,MANTER: Baixa similaridade (35.8%) com consumível 'SENSOR DE DETONAÇÃO FIAT SIENA 1.5 FIASA...'. Provavelmente corretamente classificado.
ALMOXARIFADO CENTRAL SENAI,949036,VEÍCULO LÍNEA DUALOGIC 1.9 FIAT/PROTÓTIPO,7,"R$ 54437,84","R$ 0,00",COXIM CÂMBIO FIAT LÍNEA DUALOGIC,44.8%,2010-07-31 00:00:00,AVALIAR: Similaridade moderada (44.8%) com consumível 'COXIM CÂMBIO FIAT LÍNEA DUALOGIC...'. Possível reclassificação.
ALMOXARIFADO CENTRAL SENAI,957734,VEÍCULO PUNTO ELX 1.4 FLEX BRANCO / FIAT,7,"R$ 24791,62","R$ 0,00",FILAMENTO FLEX 1.75MM BRANCO,32.0%,2010-10-31 00:00:00,MANTER: Baixa similaridade (32.0%) com consumível 'FILAMENTO FLEX 1.75MM BRANCO...'. Provavelmente corretamente classificado.
ALMOXARIFADO CENTRAL SENAI,988777,VEÍCULO FIAT SIENA 1.4 / PROTÓTIPO,7,"R$ 31544,13","R$ 0,00",SENSOR DE DETONAÇÃO FIAT SIENA 1.5 FIASA,35.8%,2011-03-31 00:00:00,MANTER: Baixa similaridade (35.8%) com consumível 'SENSOR DE DETONAÇÃO FIAT SIENA 1.5 FIASA...'. Provavelmente corretamente classificado.
CD-780 LENÇÓIS PAULISTA,1236496,"PALIO ELX 1.0 ""CARCAÇA DE VEÍCULO""",10,"R$ 1500,00","R$ 0,00",COMPONENTE CARCAÇA DE 10 PINO,28.4%,2020-12-09 00:00:00,MANTER: Similaridade muito baixa (28.4%). Mantém como patrimônio.
CD-780 LENÇÓIS PAULISTA,1236498,"PALIO HLX 1.8 ""CARCAÇA DE VEÍCULO""",10,"R$ 1500,00","R$ 0,00",COMPONENTE CARCAÇA DE 10 PINO,27.4%,2020-12-09 00:00:00,MANTER: Similaridade muito baixa (27.4%). Mantém como patrimônio.
CD-780 LENÇÓIS PAULISTA,1236500,"PALIO ELX 1.3 ""CARCAÇA DE VEÍCULO""",10,"R$ 1500,00","R$ 0,00",COMPONENTE CARCAÇA DE 10 PINO,28.4%,2020-12-09 00:00:00,MANTER: Similaridade muito baixa (28.4%). Mantém como patrimônio.
CD-780 LENÇÓIS PAULISTA,1236514,"LINEA 1.9 ""CARCAÇA DE VEÍCULO""",10,"R$ 1500,00","R$ 0,00",FILTRO AR - VEÍCULO LINEA,49.1%,2020-12-09 00:00:00,AVALIAR: Similaridade moderada (49.1%) com consumível 'FILTRO AR - VEÍCULO LINEA...'. Possível reclassificação.
CD-780 LENÇÓIS PAULISTA,1236516,"STILO 1.8 8V ""CARCAÇA DE VEÍCULO""",10,"R$ 1500,00","R$ 0,00",ANTENA PARA VEÍCULO,33.1%,2020-12-09 00:00:00,MANTER: Baixa similaridade (33.1%) com consumível 'ANTENA PARA VEÍCULO...'. Provavelmente corretamente classificado.
CD-780 LENÇÓIS PAULISTA,1236525,"PUNTO HLX 1.8 ""CARCAÇA DE VEÍCULO""",10,"R$ 1500,00","R$ 0,00",ANTENA PARA VEÍCULO,30.5%,2020-12-09 00:00:00,MANTER: Baixa similaridade (30.5%) com consumível 'ANTENA PARA VEÍCULO...'. Provavelmente corretamente classificado.
CD-780 LENÇÓIS PAULISTA,1236527,"PUNTO ELX 1.4 ""CARCAÇA DE VEÍCULO""",10,"R$ 1500,00","R$ 0,00",ANTENA PARA VEÍCULO,30.5%,2020-12-09 00:00:00,MANTER: Baixa similaridade (30.5%) com consumível 'ANTENA PARA VEÍCULO...'. Provavelmente corretamente classificado.
CD-780 LENÇÓIS PAULISTA,1256072,VEICULO UTILITARIO CHASSI CABINE - SPRINTER CUN4A9,10,"R$ 208250,00","R$ 52062,50",FILTRO AR CABINE - VEÍCULO LINEA,27.5%,2022-03-16 00:00:00,MANTER: Similaridade muito baixa (27.5%). Mantém como patrimônio.
CD-780 LENÇÓIS PAULISTA,1260419,CARROCERIA BAÚ 3.500X2.200X2.260mm,12,"R$ 28300,00","R$ 9905,00",CARROCERIA,27.6%,2022-09-02 00:00:00,MANTER: Similaridade muito baixa (27.6%). Mantém como patrimônio.
CD-780 LENÇÓIS PAULISTA,1342350,VEÍCULO PICAPE RENAULT OROCH 1.3 PLACA SWA1A06,10,"R$ 154000,00","R$ 125766,67",FILTRO DE AR MOTOR RENAULT OROCH,32.1%,2025-01-31 00:00:00,MANTER: Baixa similaridade (32.1%) com consumível 'FILTRO DE AR MOTOR RENAULT OROCH...'. Provavelmente corretamente classificado.
CD-780 LENÇÓIS PAULISTA,945004,SUCATA DE UM FORD KA KFP9,12,"R$ 2858,50","R$ 0,00",CAIXA FILTRO DE AR FORD KA,31.6%,2010-05-31 00:00:00,MANTER: Baixa similaridade (31.6%) com consumível 'CAIXA FILTRO DE AR FORD KA...'. Provavelmente corretamente classificado.
CD-780 LENÇÓIS PAULISTA,949943,VEÍCULO TRACKER 2.0L DIESEL/GM,7,"R$ 7500,00","R$ 0,00",FILTRO DE AR GM 2.0 DIESEL,34.6%,2010-07-31 00:00:00,MANTER: Baixa similaridade (34.6%) com consumível 'FILTRO DE AR GM 2.0 DIESEL...'. Provavelmente corretamente classificado.
CD-780 LENÇÓIS PAULISTA,957738,VEÍCULO LÍNEA LX DUAL 1.9 BRANCO / FIAT,7,"R$ 36956,80","R$ 0,00",TAPETE EMBORRAC. VEÍCULO FIAT LINEA 4UN,39.0%,2010-10-31 00:00:00,MANTER: Baixa similaridade (39.0%) com consumível 'TAPETE EMBORRAC. VEÍCULO FIAT LINEA 4UN...'. Provavelmente corretamente classificado.
CD-780 LENÇÓIS PAULISTA,957739,VEÍCULO FIORINO FURGÃO 1.3 BRANCO / FIAT,10,"R$ 16982,07","R$ 0,00",TAPETE EMBORRAC. VEÍCULO FIAT LINEA 4UN,27.4%,2010-10-31 00:00:00,MANTER: Similaridade muito baixa (27.4%). Mantém como patrimônio.
CD-780 LENÇÓIS PAULISTA,957740,VEÍCULO FIAT PALIO 1.0 FLEX / PROTÓTIPO,7,"R$ 29128,04","R$ 0,00",TAMPÃO TRASEIRO FIAT PALIO,33.3%,2010-10-31 00:00:00,MANTER: Baixa similaridade (33.3%) com consumível 'TAMPÃO TRASEIRO FIAT PALIO...'. Provavelmente corretamente classificado.
CD-780 LENÇÓIS PAULISTA,970953,VEÍCULO FURGÃO FIAT DUCATO CARGO ERW4491,10,"R$ 74200,00","R$ 0,00",TENSOR LISO- FIAT DUCATO CARGO 2.3,44.3%,2011-01-10 00:00:00,AVALIAR: Similaridade moderada (44.3%) com consumível 'TENSOR LISO- FIAT DUCATO CARGO 2.3...'. Possível reclassificação.
CD-780 LENÇÓIS PAULISTA,985414,"EMPILHADEIRA 2,5 TON ELETRÔNICA TOYOTA",20,"R$ 70855,00","R$ 0,00",MICRORUTOR P/EMPILHADEIRA TOYOTA,44.3%,2011-03-31 00:00:00,AVALIAR: Similaridade moderada (44.3%) com consumível 'MICRORUTOR P/EMPILHADEIRA TOYOTA...'. Possível reclassificação.
CD-780 LENÇÓIS PAULISTA,1061000,VEÍCULO CITROEN JUMPER MINIBUS 13 PASSAG.-FAS9764,7,"R$ 87500,00","R$ 0,00",JUMPER 2 DIV. P/CONECTOR PASSAG SAK MOLA,26.4%,2013-03-05 00:00:00,MANTER: Similaridade muito baixa (26.4%). Mantém como patrimônio.
CD-780 LENÇÓIS PAULISTA,508389,EMPILHADEIRA P/3000KG LIFTO GLP,20,"R$ 50042,15","R$ 0,00",FILTRO DE AR EMPILHADEIRA LIFTO,45.4%,1991-11-30 00:00:00,AVALIAR: Similaridade moderada (45.4%) com consumível 'FILTRO DE AR EMPILHADEIRA LIFTO...'. Possível reclassificação.
CD-780 LENÇÓIS PAULISTA,794128,CAMINHAO-CAVALO MECAN VW PLACA EIQ-1584,12,"R$ 168170,00","R$ 0,00",CAMPAINHA RÉ (CAVALO MECÂNICO),27.6%,2007-06-06 00:00:00,MANTER: Similaridade muito baixa (27.6%). Mantém como patrimônio.
CMFP-165 CERQUEIRA CESAR,1236474,"PALIO ELX 1.0 ""CARCAÇA DE VEÍCULO""",10,"R$ 1500,00","R$ 0,00",COMPONENTE CARCAÇA DE 10 PINO,28.4%,2020-12-09 00:00:00,MANTER: Similaridade muito baixa (28.4%). Mantém como patrimônio.
CMFP-165 CERQUEIRA CESAR,1236479,"PALIO FIRE ""CARCAÇA DE VEÍCULO""",10,"R$ 1500,00","R$ 0,00",FILTRO ÓLEO PALIO FIRE,35.1%,2020-12-09 00:00:00,MANTER: Baixa similaridade (35.1%) com consumível 'FILTRO ÓLEO PALIO FIRE...'. Provavelmente corretamente classificado.
CMFP-165 CERQUEIRA CESAR,1285262,ESTRUT INTERNA CONFECÇÃO.INDL(1829) PLACA DYD 4535,12,"R$ 163793,42","R$ 98276,06",PLACA INTERNA PARA SONDA CÉLULA DE FLUXO,24.9%,2023-12-20 00:00:00,MANTER: Similaridade muito baixa (24.9%). Mantém como patrimônio.
CMFP-165 CERQUEIRA CESAR,1290571,ESTRUT INTERNA JORNADA DE TRANSF. DIGITAL,12,"R$ 98904,12","R$ 60990,88",ANTENA INTERNA AMPLIFICADA P/TV DIGITAL,38.2%,2024-01-31 00:00:00,MANTER: Baixa similaridade (38.2%) com consumível 'ANTENA INTERNA AMPLIFICADA P/TV DIGITAL...'. Provavelmente corretamente classificado.
CMFP-165 CERQUEIRA CESAR,1344761,SEMIRREBOQUE 2 ANDAR/AVANÇOS 3 EIXOS PLACA TLT0A77,12,"R$ 1475000,00","R$ 1229166,67",PLACA ELETRÔNICA DE COMANDO 5 EIXOS,27.4%,2025-02-05 00:00:00,MANTER: Similaridade muito baixa (27.4%). Mantém como patrimônio.
CMFP-165 CERQUEIRA CESAR,1350709,VEÍCULO RENAULT MASTER FURGÃO VERM PLACA TIW0F51,10,"R$ 265000,00","R$ 229666,67",AMORTECEDOR MASTER - AURIGA 40,22.0%,2025-04-24 00:00:00,MANTER: Similaridade muito baixa (22.0%). Mantém como patrimônio.
CMFP-165 CERQUEIRA CESAR,1350710,VEÍCULO RENAULT MASTER FURGÃO VERM PLACA SVX2J15,10,"R$ 265000,00","R$ 229666,67",VEÍCULO SERIGRÁFICO P/DECORADORA PLANA,21.7%,2025-04-24 00:00:00,MANTER: Similaridade muito baixa (21.7%). Mantém como patrimônio.
CMFP-165 CERQUEIRA CESAR,1354951,CAMINHÃO CAV MECÂNICO MB ACTROS 2045 PLACA SWP0G37,12,"R$ 940000,00","R$ 830333,33",CAMPAINHA RÉ (CAVALO MECÂNICO),23.2%,2025-05-27 00:00:00,MANTER: Similaridade muito baixa (23.2%). Mantém como patrimônio.
CMFP-165 CERQUEIRA CESAR,1361691,ESTRUTURAÇÃO E.M 1815 FUNILARIA,12,"R$ 149610,24","R$ 137142,72",MARTELO DE INÉRCIA P/FUNILARIA,29.7%,2025-07-08 00:00:00,MANTER: Similaridade muito baixa (29.7%). Mantém como patrimônio.
CMFP-165 CERQUEIRA CESAR,1364097,SEMIRREBOQUE 2 ANDARES/AVANÇOS 3 EIXOS STS1E43,12,"R$ 1475000,00","R$ 1376666,67",MANÍPULOS DE AVANÇO EIXOS X E Y,25.6%,2025-08-15 00:00:00,MANTER: Similaridade muito baixa (25.6%). Mantém como patrimônio.
CMFP-165 CERQUEIRA CESAR,1364098,SEMIRREBOQUE 2 ANDARES/AVANÇOS 3 EIXOS SVT3G23,12,"R$ 1475000,00","R$ 1376666,67",MANÍPULOS DE AVANÇO EIXOS X E Y,24.8%,2025-08-15 00:00:00,MANTER: Similaridade muito baixa (24.8%). Mantém como patrimônio.
CMFP-165 CERQUEIRA CESAR,1281257,EMPILHADEIRA A COMBUSTÃO - TOYOTA,20,"R$ 20098,75","R$ 11389,29",MICRORUTOR P/EMPILHADEIRA TOYOTA,53.1%,2023-10-31 00:00:00,AVALIAR: Similaridade moderada (53.1%) com consumível 'MICRORUTOR P/EMPILHADEIRA TOYOTA...'. Possível reclassificação.
CMFP-165 CERQUEIRA CESAR,473695,SEMIRREBOQUE BAÚ SIMPLES CPT-9024,12,"R$ 182,18","R$ 0,00","EMENDA SIMPLES 1/2""",29.3%,1986-12-31 00:00:00,MANTER: Similaridade muito baixa (29.3%). Mantém como patrimônio.
CMFP-165 CERQUEIRA CESAR,575290,SEMIRREBOQUE RANDON BTU-9255,12,"R$ 179432,55","R$ 0,00",POLIPROPILENO RANDON MI 50,27.3%,2014-12-31 00:00:00,MANTER: Similaridade muito baixa (27.3%). Mantém como patrimônio.
CMFP-165 CERQUEIRA CESAR,605778,SEMIRREBOQUE BAÚ SIMPLES BPB-6358,12,"R$ 43946,71","R$ 0,00","EMENDA SIMPLES 1/2""",28.1%,1994-08-31 00:00:00,MANTER: Similaridade muito baixa (28.1%). Mantém como patrimônio.
CMFP-165 CERQUEIRA CESAR,607972,KIT FURGAO 14000X2600X2700MM,12,"R$ 13287,35","R$ 0,00",KIT UPGRADE A 18 2.0,30.0%,1994-09-30 00:00:00,MANTER: Baixa similaridade (30.0%) com consumível 'KIT UPGRADE A 18 2.0...'. Provavelmente corretamente classificado.
CMFP-165 CERQUEIRA CESAR,1012473,VEÍCULO FIAT DUCATO CARGO - FAH 4756,7,"R$ 74780,00","R$ 0,00",TENSOR LISO- FIAT DUCATO CARGO 2.3,46.8%,2012-01-12 00:00:00,AVALIAR: Similaridade moderada (46.8%) com consumível 'TENSOR LISO- FIAT DUCATO CARGO 2.3...'. Possível reclassificação.
CMFP-165 CERQUEIRA CESAR,1049221,VEÍCULO FIAT DOBLÔ ATTRACTIV 1.4 - EVT 7F42,7,"R$ 49150,00","R$ 0,00",LANTERNA DIR. FIAT/DOBLO ATTRACTIV 1.4,47.0%,2012-10-18 00:00:00,AVALIAR: Similaridade moderada (47.0%) com consumível 'LANTERNA DIR. FIAT/DOBLO ATTRACTIV 1.4...'. Possível reclassificação.
CMFP-165 CERQUEIRA CESAR,1064458,CAMINHÃO - CAVALO PRETA/ VOLVO FH - FJY 4128,12,"R$ 375000,00","R$ 0,00",KIT LUBRIFICAÇÃO P/CAMINHÃO VOLVO FH 420,30.7%,2013-03-14 00:00:00,MANTER: Baixa similaridade (30.7%) com consumível 'KIT LUBRIFICAÇÃO P/CAMINHÃO VOLVO FH 420...'. Provavelmente corretamente classificado.
CMFP-165 CERQUEIRA CESAR,1256888,VEICULO UTILITARIO CHASSI CABINE SPRINTER GAE7B77,10,"R$ 208250,00","R$ 52062,50",FILTRO AR CABINE - VEÍCULO LINEA,27.4%,2022-03-29 00:00:00,MANTER: Similaridade muito baixa (27.4%). Mantém como patrimônio.
CMFP-165 CERQUEIRA CESAR,1258063,CAMINHÃO CAVALO MECÂNICO MB - PLACA GAA4D96,12,"R$ 721500,00","R$ 192400,00",CAMPAINHA RÉ (CAVALO MECÂNICO),43.3%,2022-04-08 00:00:00,AVALIAR: Similaridade moderada (43.3%) com consumível 'CAMPAINHA RÉ (CAVALO MECÂNICO)...'. Possível reclassificação.
CMFP-165 CERQUEIRA CESAR,1279614,CAMINHÃO TIPO MUNCK 6X2 - VW - MOD 26260 - SVL7G61,12,"R$ 921666,66","R$ 522277,78",CHICOTE DO PAINEL VW 26260 MUNCK,26.6%,2023-08-30 00:00:00,MANTER: Similaridade muito baixa (26.6%). Mantém como patrimônio.
CMFP-165 CERQUEIRA CESAR,1279619,CAMINHÃO TIPO MUNCK 6X2 - VW - MOD 26260 - SVH0E42,12,"R$ 921666,66","R$ 522277,78",CHICOTE DO PAINEL VW 26260 MUNCK,26.6%,2023-08-30 00:00:00,MANTER: Similaridade muito baixa (26.6%). Mantém como patrimônio.
CMFP-165 CERQUEIRA CESAR,1279620,CAMINHÃO TIPO MUNCK 6X2 - VW - MOD 26260 - EVC8G93,12,"R$ 921666,66","R$ 522277,78",CHICOTE DO PAINEL VW 26260 MUNCK,27.4%,2023-08-30 00:00:00,MANTER: Similaridade muito baixa (27.4%). Mantém como patrimônio.
CMFP-165 CERQUEIRA CESAR,1297258,CAMINHÃO BAÚ C/PLATAFORMA VW 18320 4X2 - SWQ8B61,12,"R$ 655000,00","R$ 425750,00","ACOPLAMENTO 1.1/4"" PLATAFORMA",24.6%,2024-03-05 00:00:00,MANTER: Similaridade muito baixa (24.6%). Mantém como patrimônio.
CMFP-165 CERQUEIRA CESAR,862988,CAMINHÃO-CAVALO MEC. VW MOD.19320 ECT-7198,12,"R$ 247000,00","R$ 0,00",LOCAÇÃO DE CAVALO MEC. - INTERMUNICIPAL,29.6%,2008-10-14 00:00:00,MANTER: Similaridade muito baixa (29.6%). Mantém como patrimônio.
CMFP-165 CERQUEIRA CESAR,977978,"EMPILHADEIRA 2,5 TON ELETRÔNICA/TOYOTA",20,"R$ 70855,00","R$ 0,00",MICRORUTOR P/EMPILHADEIRA TOYOTA,44.3%,2011-02-11 00:00:00,AVALIAR: Similaridade moderada (44.3%) com consumível 'MICRORUTOR P/EMPILHADEIRA TOYOTA...'. Possível reclassificação.
CMFP-165 CERQUEIRA CESAR,986775,"EMPILHADEIRA 2,5 TON ELETRÔNICA/TOYOTA",20,"R$ 70855,00","R$ 0,00",MICRORUTOR P/EMPILHADEIRA TOYOTA,44.3%,2011-03-21 00:00:00,AVALIAR: Similaridade moderada (44.3%) com consumível 'MICRORUTOR P/EMPILHADEIRA TOYOTA...'. Possível reclassificação.
CMFP-165 CERQUEIRA CESAR,1003661,SEMIRREBOQUE BAÚ 1 AVANÇO EUX-6617,12,"R$ 376000,00","R$ 0,00",MANGUEIRA DE LONA P/AVANÇO DO DISTRIB,22.3%,2011-07-08 00:00:00,MANTER: Similaridade muito baixa (22.3%). Mantém como patrimônio.
CMFP-165 CERQUEIRA CESAR,1342223,ESTRUTURAÇÃO E.M. MEC. INDUSTRIAL 1039,12,"R$ 85036,01","R$ 69446,07",MANCAL INDUSTRIAL,29.8%,2025-01-13 00:00:00,MANTER: Similaridade muito baixa (29.8%). Mantém como patrimônio.
CMFP-165 CERQUEIRA CESAR,575291,SEMIRREBOQUE BAÚ SIMPLES BTU-9251,12,"R$ 69244,09","R$ 0,00","EMENDA SIMPLES 1/2""",29.3%,1992-07-31 00:00:00,MANTER: Similaridade muito baixa (29.3%). Mantém como patrimônio.
CMFP-165 CERQUEIRA CESAR,1032277,SEMIRREBOQUE BAÚ 1 AVANÇO FAG-4692,12,"R$ 372900,00","R$ 0,00",CABEÇOTE AVANÇO RÁPIDO Ø20 MM,22.6%,2012-03-30 00:00:00,MANTER: Similaridade muito baixa (22.6%). Mantém como patrimônio.
CMFP-165 CERQUEIRA CESAR,1050383,SEMIRREBOQUE BAÚ 1 AVANÇO FEX-0175,12,"R$ 430000,00","R$ 0,00",MANGUEIRA DE LONA P/AVANÇO DO DISTRIB,22.3%,2012-12-18 00:00:00,MANTER: Similaridade muito baixa (22.3%). Mantém como patrimônio.
CMFP-165 CERQUEIRA CESAR,1289562,ESTRUT INTERNA ELETROELETR FINDER (1049) FEX0175,12,"R$ 88061,90","R$ 54304,84",CURVA VERT.INTERNA 45 ELETROC 0.1X0.1M,24.1%,2024-01-18 00:00:00,MANTER: Similaridade muito baixa (24.1%). Mantém como patrimônio.
CMFP-165 CERQUEIRA CESAR,453442,SEMIRREBOQUE BAÚ SIMPLES CPH-7791,12,"R$ 182,18","R$ 0,00","EMENDA SIMPLES 1/2""",28.1%,1984-04-30 00:00:00,MANTER: Similaridade muito baixa (28.1%). Mantém como patrimônio.
CMFP-165 CERQUEIRA CESAR,647328,SEMIRREBOQUE BAÚ SIMPLES CPL-5508,12,"R$ 119527,00","R$ 0,00","EMENDA SIMPLES 1/2""",28.1%,1998-11-30 00:00:00,MANTER: Similaridade muito baixa (28.1%). Mantém como patrimônio.
CMFP-165 CERQUEIRA CESAR,575289,SEMIRREBOQUE BAÚ SIMPLES BTU-9252,12,"R$ 73214,02","R$ 0,00","EMENDA SIMPLES 1/2""",29.3%,1992-07-31 00:00:00,MANTER: Similaridade muito baixa (29.3%). Mantém como patrimônio.
CMFP-165 CERQUEIRA CESAR,1054387,SEMIRREBOQUE BAÚ 1 AVANÇO FAE-6319,12,"R$ 453288,57","R$ 0,00",CABEÇOTE AVANÇO RÁPIDO Ø16 MM,22.6%,2013-02-01 00:00:00,MANTER: Similaridade muito baixa (22.6%). Mantém como patrimônio.
CMFP-165 CERQUEIRA CESAR,1220065,ESTRUTUR INTERNA EM1060 ELETROELETRÔNICA FAE6319,12,"R$ 195651,54","R$ 0,00",PESTANA INTERNA TRASEIRA,24.2%,2019-04-30 00:00:00,MANTER: Similaridade muito baixa (24.2%). Mantém como patrimônio.
CMFP-165 CERQUEIRA CESAR,1039530,SEMIRREBOQUE BAÚ 2 AVANÇOS FAA-8560,12,"R$ 547000,00","R$ 0,00",BAÚ 43 LITROS,20.4%,2012-05-31 00:00:00,MANTER: Similaridade muito baixa (20.4%). Mantém como patrimônio.
CMFP-165 CERQUEIRA CESAR,1190118,ESTRUTURAÇÃO INTERNA-MAQS.AGRÍCOLAS EM1855/FAA8560,12,"R$ 466258,45","R$ 0,00",PESTANA INTERNA TRASEIRA,24.2%,2017-09-30 00:00:00,MANTER: Similaridade muito baixa (24.2%). Mantém como patrimônio.
CMFP-165 CERQUEIRA CESAR,1304661,ESTRUTURAÇÃO E.M. MANUT. MÁQ E COST 1062  EES 4583,12,"R$ 47035,31","R$ 32924,72",PROTETOR DE PÉ DE MESA P/MÁQ. COST.,28.3%,2024-06-27 00:00:00,MANTER: Similaridade muito baixa (28.3%). Mantém como patrimônio.
CMFP-165 CERQUEIRA CESAR,945351,SEMIRREBOQUE FURGÃO TRUCKVAN EES-4583,12,"R$ 350000,00","R$ 0,00",SOFTWARE MS VISIO PROFESSIONAL EES,18.9%,2010-06-09 00:00:00,MANTER: Similaridade muito baixa (18.9%). Mantém como patrimônio.
CMFP-165 CERQUEIRA CESAR,1050382,SEMIRREBOQUE BAÚ 1 AVANÇO FEX-2045,12,"R$ 447709,32","R$ 0,00",CABEÇOTE AVANÇO RÁPIDO Ø20 MM,22.6%,2012-12-17 00:00:00,MANTER: Similaridade muito baixa (22.6%). Mantém como patrimônio.
